User_Id,Search_Query,Search_Timestamp,Implied_Place_Id
96,Semarang tourist attractions,2024-05-14 13:44:27,
96,Things to do in Surabaya,2024-09-22 23:49:27,267.0
96,Amazing Art World reviews,2024-10-30 11:46:27,234.0
96,Curug Bugbrug entrance fee,2025-02-09 07:18:27,273.0
96,Best cagar alam,2024-10-06 04:12:27,63.0
96,bahari near me,2024-06-30 17:36:27,
96,Desa Wisata Rumah Domes/Teletubbies reviews,2025-01-12 06:40:27,
96,Things to do in Semarang,2024-09-04 19:04:27,
96,Is Caringin Tilu kid-friendly?,2024-10-29 06:38:27,266.0
97,Semarang tourist attractions,2024-12-10 09:34:27,
97,Yogyakarta tourist attractions,2025-01-04 14:39:27,
97,Photos of Brown Canyon,2024-06-28 17:56:27,
97,Top rated tempat ibadah,2024-10-08 06:00:27,392.0
97,Things to do in Yogyakarta,2024-07-25 07:06:27,346.0
97,Museum Tekstil reviews,2024-11-29 11:59:27,60.0
97,Things to do in Semarang,2024-10-20 06:00:27,
97,Photos of Dago Dreampark,2024-06-12 07:09:27,224.0
97,Is Bukit Panguk Kediwung kid-friendly?,2024-09-04 13:12:27,
97,How to get to Wisata Agro Edukatif Istana Susu Cibugary,2024-09-15 01:15:27,28.0
97,Bandung tourist attractions,2024-07-11 15:39:27,331.0
97,Things to do in Jakarta,2025-02-27 20:21:27,
97,Curug Luhur Waterfall reviews,2025-03-20 15:51:27,
97,Kota Mini entrance fee,2025-03-15 20:05:27,
98,Things to do in Bandung,2024-12-25 22:28:27,
98,pusat perbelanjaan near me,2024-11-06 10:56:27,
98,Is Lereng Anteng Panoramic Coffee Place kid-friendly?,2024-12-20 02:18:27,
98,Is Galeri Indonesia Kaya kid-friendly?,2025-03-31 09:33:27,49.0
98,Monumen Tugu Pahlawan reviews,2024-06-05 00:21:27,419.0
99,Is Upside Down World Bandung kid-friendly?,2024-05-13 05:21:27,249.0
99,Things to do in Jakarta,2024-08-31 21:34:27,415.0
99,Photos of Studio Alam Gamplong,2024-10-09 13:10:27,
99,Masjid Salman ITB entrance fee,2024-05-24 17:50:27,
99,Surabaya tourist attractions,2024-12-26 09:18:27,120.0
99,Is De Mata Museum Jogja kid-friendly?,2024-09-10 00:49:27,89.0
99,Top rated cagar alam,2024-10-20 19:05:27,385.0
99,cagar alam near me,2024-10-18 19:10:27,305.0
99,Best pusat perbelanjaan,2024-11-08 05:07:27,54.0
99,Monumen Nasional entrance fee,2025-01-30 15:13:27,1.0
99,Top rated budaya,2024-04-30 07:27:27,
99,Photos of Umbul Sidomukti,2024-07-09 14:33:27,
99,Photos of Sungai Palayangan,2024-08-23 14:12:27,306.0
100,Semarang tourist attractions,2024-09-04 16:51:27,28.0
100,Jakarta tourist attractions,2025-01-15 08:01:27,88.0
100,Photos of Sendang Geulis Kahuripan,2024-12-27 10:10:27,299.0
100,Photos of Freedom Library,2024-06-10 07:38:27,69.0
100,Best bahari,2024-07-13 16:33:27,
100,Ekowisata Mangrove Wonorejo reviews,2024-11-14 07:45:27,392.0
100,How to get to Gembira Loka Zoo,2024-06-05 20:31:27,
100,Top rated budaya,2024-08-17 15:37:27,
101,Semarang tourist attractions,2024-05-16 06:31:27,76.0
101,How to get to Galaxy Waterpark Jogja,2024-12-23 09:55:27,
101,Is Farm House Susu Lembang kid-friendly?,2024-12-08 03:10:27,216.0
101,Photos of Kampoeng Rawa,2024-06-03 00:24:27,
101,Yogyakarta tourist attractions,2024-09-24 11:16:27,375.0
101,Jurang Tembelan Kanigoro reviews,2024-10-29 13:50:27,116.0
101,Things to do in Yogyakarta,2024-12-20 20:43:27,264.0
102,Glamping Lakeside Rancabali entrance fee,2025-03-26 12:01:27,321.0
102,Wisata Lereng Kelir entrance fee,2024-10-26 07:30:27,367.0
102,How to get to Wisata Alam Wana Wisata Penggaron,2024-11-03 23:11:27,357.0
102,budaya near me,2025-02-03 09:31:27,402.0
102,Kampoeng Kopi Banaran entrance fee,2024-10-24 14:26:27,
102,House of Sampoerna reviews,2025-02-25 07:28:27,
103,Pantai Samas reviews,2024-05-13 11:18:27,
103,bahari near me,2024-06-26 07:24:27,
103,Photos of Glamping Lakeside Rancabali,2024-06-27 09:14:27,
103,Yogyakarta tourist attractions,2025-02-18 21:15:27,
103,Pantai Timang reviews,2024-07-31 01:14:27,
103,Best tempat ibadah,2025-04-12 10:05:27,56.0
103,Is Taman Vanda kid-friendly?,2024-12-05 09:12:27,271.0
103,Photos of Museum Bahari Jakarta,2024-11-20 17:30:27,41.0
104,Top rated tempat ibadah,2024-05-08 02:53:27,327.0
104,How to get to Orchid Forest Cikole,2024-06-23 12:28:27,225.0
104,Best tempat ibadah,2025-02-25 06:42:27,237.0
104,Photos of Pasar Kebon Empring Bintaran,2024-07-06 08:33:27,
104,Is Sunrise Point Cukul kid-friendly?,2024-09-16 02:53:27,
104,Taman Buah Surabaya entrance fee,2024-10-23 23:41:27,
104,How to get to Pecinan Glodok,2024-12-28 08:44:28,26.0
104,Best bahari,2025-02-04 04:00:28,94.0
104,Jakarta tourist attractions,2024-11-22 06:16:28,134.0
104,Is Masjid Pusdai kid-friendly?,2024-05-17 12:34:28,302.0
105,Best bahari,2024-09-12 20:03:28,
105,Curug Bugbrug entrance fee,2024-05-16 02:59:28,273.0
105,cagar alam near me,2024-10-18 02:20:28,49.0
105,Things to do in Semarang,2024-06-23 09:29:28,
105,taman hiburan near me,2025-01-10 14:15:28,210.0
105,Best cagar alam,2024-04-23 06:05:28,
105,Is Glamping Lakeside Rancabali kid-friendly?,2024-09-12 01:44:28,
105,How to get to Balai Kota Surabaya,2024-10-13 10:25:28,
105,Green Village Gedangsari entrance fee,2024-12-12 02:56:28,165.0
105,Top rated taman hiburan,2025-03-19 23:00:28,
106,taman hiburan near me,2025-01-23 18:49:28,
106,Photos of Plaza Indonesia,2024-05-22 10:39:28,
106,Is Kebun Binatang Surabaya kid-friendly?,2025-04-04 13:21:28,
106,Kebun Teh Nglinggo reviews,2024-08-26 13:46:28,166.0
106,Photos of Pantai Ngrawe (Mesra),2024-11-28 12:41:28,
106,Bandung tourist attractions,2024-07-06 08:09:28,
107,How to get to Pantai Marina,2025-03-30 01:27:28,344.0
107,budaya near me,2024-06-16 06:25:28,
107,Is Saloka Theme Park kid-friendly?,2024-08-12 20:09:28,
107,Things to do in Yogyakarta,2025-01-07 07:58:28,
107,Is Water Blaster Bukit Candi Golf kid-friendly?,2024-06-03 00:28:28,364.0
107,Photos of Museum De Javasche Bank,2024-12-31 19:57:28,415.0
108,Things to do in Bandung,2024-05-12 05:46:28,204.0
108,Yogyakarta tourist attractions,2025-01-19 23:30:28,
108,How to get to Pasar Beringharjo,2024-12-25 10:42:28,174.0
108,budaya near me,2025-03-13 04:27:28,
108,Things to do in Jakarta,2024-04-16 03:23:28,35.0
108,The World Landmarks - Merapi Park Yogyakarta entrance fee,2025-02-08 22:06:28,
108,Chingu Cafe Little Seoul entrance fee,2025-01-19 01:18:28,
108,cagar alam near me,2024-09-22 14:26:28,287.0
108,Gunung Manglayang reviews,2024-09-24 16:44:28,238.0
108,Best bahari,2024-07-16 23:06:28,305.0
109,Best bahari,2024-07-18 22:34:28,
109,Is Masjid Raya Bandung kid-friendly?,2024-07-07 16:08:28,
109,Perpustakaan Nasional reviews,2025-01-09 20:56:28,70.0
109,Bandung tourist attractions,2024-05-07 10:50:28,268.0
109,bahari near me,2024-11-27 01:01:28,311.0
109,Things to do in Surabaya,2024-10-26 21:03:28,
109,Is Gedung Agung Yogyakarta kid-friendly?,2025-04-05 18:52:28,
109,taman hiburan near me,2024-05-08 18:05:28,
110,Best pusat perbelanjaan,2025-01-23 06:42:28,245.0
110,Desa Wisata Rumah Domes/Teletubbies entrance fee,2024-06-09 13:57:28,
110,Is Lawangwangi Creative Space kid-friendly?,2024-07-13 06:31:28,241.0
110,Yogyakarta tourist attractions,2024-12-14 00:58:28,
110,Pantai Ria Kenjeran reviews,2024-12-26 10:32:28,
110,budaya near me,2025-03-05 06:35:28,
110,Is Wot Batu kid-friendly?,2024-11-08 08:00:28,262.0
110,Desa Wisata Kelor reviews,2024-09-10 03:46:28,
111,Things to do in Yogyakarta,2024-06-13 04:40:28,290.0
111,Taman Tabanas entrance fee,2024-05-13 06:03:28,
111,Is Masjid Pusdai kid-friendly?,2025-04-09 01:34:28,302.0
111,Top rated tempat ibadah,2025-02-06 17:31:28,31.0
111,How to get to Grand Indonesia Mall,2024-09-26 17:52:28,35.0
111,How to get to Kebun Tanaman Obat Sari Alam,2024-09-28 23:45:28,
111,Yogyakarta tourist attractions,2025-01-21 17:17:28,374.0
112,Best pusat perbelanjaan,2025-02-05 23:29:28,168.0
112,Photos of Goa Pindul,2025-03-24 11:02:28,
112,Top rated taman hiburan,2025-02-13 16:46:28,
112,Jakarta tourist attractions,2025-04-11 13:24:28,113.0
112,Bandung tourist attractions,2024-09-10 06:28:28,38.0
112,Photos of Taman Situ Lembang,2024-08-30 22:16:28,47.0
112,Photos of Candi Gedong Songo,2025-03-12 09:27:28,335.0
112,Top rated cagar alam,2024-12-25 09:28:28,393.0
113,Semarang tourist attractions,2025-02-12 04:32:28,183.0
113,Top rated pusat perbelanjaan,2024-07-19 04:23:28,317.0
113,Best bahari,2024-08-06 16:47:28,316.0
113,taman hiburan near me,2024-11-11 07:49:28,64.0
113,How to get to Museum Satria Mandala,2024-09-16 20:58:28,
113,Best cagar alam,2025-02-26 15:31:28,61.0
114,budaya near me,2024-09-29 04:49:28,
114,Semarang tourist attractions,2024-07-26 16:06:28,426.0
114,Things to do in Bandung,2024-11-27 23:05:28,17.0
114,Photos of Durian Gardens and Tourism Education Watu Simbar,2024-09-08 14:32:28,390.0
114,Is Kiara Artha Park kid-friendly?,2024-08-24 23:44:28,247.0
114,Is Sea World kid-friendly?,2024-11-04 18:06:28,
114,Best pusat perbelanjaan,2024-04-16 06:55:28,
114,Best cagar alam,2024-11-29 20:04:28,
114,Photos of The Great Asia Africa,2024-09-27 09:05:28,
114,Yogyakarta tourist attractions,2024-12-22 03:13:28,
114,Best bahari,2024-07-01 07:34:28,414.0
114,Top rated tempat ibadah,2024-08-20 11:56:28,
115,Best tempat ibadah,2025-01-22 18:06:28,208.0
115,How to get to Sendang Geulis Kahuripan,2024-06-29 23:14:28,299.0
115,Photos of Pantai Cipta,2025-03-06 11:39:28,350.0
115,Is Taman Kunang-Kunang kid-friendly?,2024-12-27 05:36:28,
115,Surabaya tourist attractions,2024-10-16 12:37:28,376.0
115,Photos of Kampung Wisata Rejowinangun,2024-05-16 20:28:28,
115,Photos of The Lodge Maribaya,2024-06-08 23:38:28,311.0
115,Taman Flora Bratang Surabaya reviews,2024-06-02 10:36:28,436.0
116,How to get to Museum Nike Ardilla,2025-04-08 01:58:28,
116,Museum Taman Prasasti entrance fee,2024-07-07 12:44:28,20.0
116,pusat perbelanjaan near me,2024-04-29 18:52:28,
116,Pulau Tidung entrance fee,2024-11-15 05:11:28,10.0
116,Taman Lansia reviews,2024-08-03 13:35:28,251.0
116,Indonesia Kaya Park entrance fee,2025-03-21 08:47:28,346.0
116,Best pusat perbelanjaan,2024-09-11 20:45:28,437.0
116,Best pusat perbelanjaan,2025-02-01 06:45:28,
117,Things to do in Jakarta,2025-03-20 11:47:28,
117,Taman Film reviews,2024-07-20 05:30:28,
117,Top rated budaya,2025-02-17 19:29:28,287.0
117,Photos of Rumah Batik,2024-10-04 22:08:28,409.0
117,Desa Wisata Gamplong entrance fee,2024-04-21 01:25:28,
117,Kawasan Kuliner BSM entrance fee,2024-12-21 05:55:28,
117,Things to do in Yogyakarta,2024-08-22 19:23:28,
117,Top rated tempat ibadah,2025-02-02 15:52:28,
117,Is The Escape Hunt kid-friendly?,2025-01-19 14:37:28,43.0
117,Best pusat perbelanjaan,2024-06-21 03:45:28,98.0
117,Things to do in Surabaya,2024-09-23 03:41:28,294.0
117,taman hiburan near me,2024-11-16 04:53:28,
117,Top rated pusat perbelanjaan,2025-03-17 07:35:28,
118,Things to do in Bandung,2024-12-15 02:31:28,167.0
118,Is The Lodge Maribaya kid-friendly?,2025-03-30 19:10:28,311.0
118,Jakarta tourist attractions,2024-09-29 07:57:28,21.0
118,Peta Park reviews,2024-05-31 03:28:28,
118,Things to do in Jakarta,2024-06-01 14:47:28,187.0
118,Surabaya tourist attractions,2024-11-09 05:15:28,99.0
118,Batununggal Indah Club entrance fee,2024-11-02 05:14:28,296.0
118,Surabaya tourist attractions,2024-05-02 23:15:28,346.0
118,Food Junction Grand Pakuwon entrance fee,2025-01-27 20:21:28,402.0
118,bahari near me,2024-04-18 23:20:28,423.0
118,Pantai Ria Kenjeran entrance fee,2024-08-23 08:44:28,424.0
118,Things to do in Bandung,2025-03-31 23:09:28,174.0
118,Best cagar alam,2024-05-01 18:55:28,338.0
118,Photos of Sanghyang Heuleut,2024-12-18 04:31:28,
119,Top rated bahari,2024-07-12 04:13:28,110.0
119,cagar alam near me,2024-06-20 11:32:28,18.0
119,Photos of Galeri Nasional Indonesia,2024-11-08 16:08:28,40.0
119,taman hiburan near me,2024-08-12 16:46:28,142.0
119,How to get to Jakarta Aquarium dan Safari,2024-09-16 12:09:28,45.0
119,bahari near me,2025-01-30 10:57:28,
119,Top rated tempat ibadah,2024-07-12 00:12:28,292.0
119,Things to do in Surabaya,2024-07-21 04:01:28,353.0
119,Best pusat perbelanjaan,2025-01-11 11:15:28,
119,Top rated tempat ibadah,2024-10-12 01:19:28,226.0
119,Jakarta tourist attractions,2024-09-23 07:14:28,
119,Pantai Goa Cemara entrance fee,2024-09-21 23:33:28,
120,Photos of Monumen Selamat Datang,2024-08-10 11:41:28,
120,Surabaya tourist attractions,2025-01-29 13:47:28,
120,How to get to Pantai Baron,2024-10-17 02:27:28,
120,Top rated tempat ibadah,2024-11-27 10:40:28,343.0
120,How to get to Pantai Drini,2024-09-07 20:00:28,191.0
120,Best cagar alam,2024-06-10 08:43:28,116.0
120,Photos of Masjid Muhammad Cheng Hoo,2024-05-18 16:12:28,411.0
121,How to get to Umbul Sidomukti,2025-03-07 08:05:28,
121,Photos of Jembatan Pasupati,2024-09-03 11:26:28,283.0
121,Top rated budaya,2024-10-30 03:47:28,
121,Best cagar alam,2024-05-04 08:40:28,297.0
121,Yogyakarta tourist attractions,2024-08-03 15:14:28,270.0
121,Best tempat ibadah,2024-05-20 12:05:28,178.0
121,Bandung tourist attractions,2024-04-23 14:18:28,
121,budaya near me,2024-12-12 06:19:28,261.0
121,Top rated cagar alam,2025-03-01 06:04:28,311.0
121,Top rated tempat ibadah,2024-12-15 12:13:28,
121,Best cagar alam,2024-10-08 23:13:28,306.0
121,Photos of Taman Air Mancur Menari Kenjeran,2024-07-18 15:57:28,
122,Top rated bahari,2025-03-12 21:15:28,58.0
122,Hutan Wisata Tinjomoyo Semarang entrance fee,2024-09-30 19:12:28,341.0
122,Photos of Waduk Jatibarang,2024-12-12 04:56:28,
122,Is Monumen Sanapati kid-friendly?,2024-06-24 19:43:28,115.0
122,How to get to Margasatwa Muara Angke,2024-08-17 10:48:28,67.0
122,Saung Angklung Mang Udjo reviews,2024-05-31 19:49:28,
122,pusat perbelanjaan near me,2024-07-08 05:22:28,73.0
122,How to get to Bumi Perkemahan Batu Kuda,2025-01-11 04:41:28,269.0
122,Is Museum Satria Mandala kid-friendly?,2024-09-30 05:05:28,82.0
122,bahari near me,2025-02-22 00:19:28,212.0
122,Best pusat perbelanjaan,2024-08-14 16:56:28,385.0
122,Monumen Perjuangan Rakyat Jawa Barat reviews,2024-11-07 21:11:28,259.0
122,taman hiburan near me,2025-02-17 17:02:28,20.0
122,How to get to Taman Situ Lembang,2024-04-24 09:37:28,47.0
123,How to get to Farm House Susu Lembang,2024-09-15 08:14:28,216.0
123,Things to do in Yogyakarta,2024-09-21 00:51:28,
123,Things to do in Surabaya,2024-08-09 20:07:28,
123,Best bahari,2024-11-24 20:01:28,176.0
123,Semarang tourist attractions,2025-03-07 21:20:28,
124,pusat perbelanjaan near me,2024-09-24 17:09:28,
124,Photos of Geoforest Watu Payung Turunan,2024-11-27 11:57:28,
124,Taman Kasmaran entrance fee,2025-02-12 09:00:28,342.0
124,How to get to Museum Joang 45,2024-11-01 04:35:28,50.0
124,Best bahari,2025-02-02 06:57:28,243.0
124,Things to do in Bandung,2025-04-04 10:27:28,
124,Is Desa Wisata Gamplong kid-friendly?,2024-12-05 20:43:28,134.0
124,Top rated bahari,2024-06-20 22:22:28,
124,Photos of Wot Batu,2025-01-21 01:17:28,
125,Yogyakarta tourist attractions,2024-11-21 15:27:28,371.0
125,Things to do in Yogyakarta,2024-08-06 01:48:28,158.0
125,How to get to Kebun Tanaman Obat Sari Alam,2024-06-18 10:34:28,323.0
125,Best cagar alam,2024-07-28 16:26:28,82.0
125,How to get to Hutan Wisata Tinjomoyo Semarang,2025-01-20 22:01:28,341.0
125,Things to do in Surabaya,2025-01-05 03:48:28,
125,Bukit Lintang Sewu entrance fee,2024-09-26 16:14:28,129.0
125,Things to do in Bandung,2025-01-11 19:18:28,418.0
126,Top rated tempat ibadah,2025-02-19 15:36:28,62.0
126,Top rated taman hiburan,2024-07-11 11:52:28,387.0
126,Gereja Tiberias Indonesia Bandung entrance fee,2025-03-23 23:07:28,
126,Kampoeng Tulip entrance fee,2024-06-13 20:03:28,
126,Best taman hiburan,2024-09-03 01:43:28,43.0
126,Kebun Binatang Ragunan entrance fee,2024-08-30 02:09:28,7.0
126,Best taman hiburan,2024-09-23 08:14:28,
126,Is Candi Borobudur kid-friendly?,2024-12-17 01:45:28,170.0
126,Best cagar alam,2024-10-02 10:26:28,189.0
126,How to get to Monumen Palagan Ambarawa,2024-09-05 03:38:28,369.0
126,Photos of Grand Maerakaca,2024-10-03 10:39:28,336.0
126,Bandung tourist attractions,2025-01-21 01:25:28,336.0
126,taman hiburan near me,2024-07-19 20:39:28,
127,Best tempat ibadah,2025-03-31 08:07:28,30.0
127,Is Kampung Korea Bandung kid-friendly?,2025-01-29 21:33:28,243.0
127,How to get to Pulau Bidadari,2025-01-29 07:45:28,11.0
127,How to get to Perpustakaan Nasional,2024-05-25 07:24:28,70.0
127,Dago Dreampark entrance fee,2024-12-18 23:08:28,
127,Best budaya,2024-11-27 13:10:28,335.0
128,Is Monumen Serangan Umum 1 Maret kid-friendly?,2024-06-09 01:20:28,110.0
128,taman hiburan near me,2025-04-03 05:28:28,
128,Things to do in Surabaya,2025-04-07 16:37:28,
128,Is Museum Seni Rupa dan Kramik kid-friendly?,2024-08-24 16:45:28,42.0
128,Semarang tourist attractions,2024-06-10 03:42:28,
128,cagar alam near me,2024-07-10 23:35:28,349.0
129,Photos of Taman Vanda,2024-05-10 19:55:28,271.0
129,Surabaya tourist attractions,2024-09-10 02:12:28,
129,taman hiburan near me,2025-01-04 18:11:28,96.0
129,Is Museum Barli kid-friendly?,2024-04-24 09:19:28,255.0
129,How to get to Waterpark Kenjeran Surabaya,2024-04-23 17:31:28,425.0
129,How to get to Pantai Jogan,2024-05-28 11:54:28,
129,Surabaya tourist attractions,2024-09-23 12:06:28,
130,Jakarta Aquarium dan Safari entrance fee,2025-04-10 15:56:28,
130,tempat ibadah near me,2024-10-22 07:38:28,234.0
130,How to get to Tugu Muda Semarang,2025-04-10 19:26:28,381.0
130,Bandung tourist attractions,2025-03-02 10:36:28,345.0
130,Best pusat perbelanjaan,2024-04-15 03:28:28,38.0
131,Best taman hiburan,2024-04-26 21:08:28,
131,How to get to Hutan Mangrove Kulon Progo,2024-10-18 12:08:28,182.0
131,Semarang tourist attractions,2025-01-10 21:17:28,
131,Best cagar alam,2024-12-04 20:36:28,410.0
131,Things to do in Yogyakarta,2024-08-16 20:34:28,164.0
131,Best tempat ibadah,2025-02-25 22:55:28,54.0
131,Mall Thamrin City entrance fee,2024-05-13 02:15:28,81.0
131,Top rated pusat perbelanjaan,2024-04-21 16:34:28,172.0
131,Best cagar alam,2024-06-24 02:44:28,204.0
132,pusat perbelanjaan near me,2024-06-10 17:24:28,33.0
132,Gedung Agung Yogyakarta reviews,2025-04-06 00:37:28,113.0
132,Yogyakarta tourist attractions,2024-12-08 01:50:28,142.0
132,tempat ibadah near me,2024-08-25 23:45:28,203.0
132,Best tempat ibadah,2024-06-07 19:17:28,
132,Is Taman Begonia kid-friendly?,2025-03-22 18:35:28,313.0
132,Goa Pindul reviews,2024-06-16 23:49:28,
132,Top rated pusat perbelanjaan,2025-03-14 22:00:28,
132,Surabaya tourist attractions,2024-08-15 01:20:28,361.0
132,Best bahari,2024-12-04 14:50:28,
132,Things to do in Surabaya,2024-07-26 09:26:28,343.0
132,budaya near me,2024-04-25 05:45:28,
132,Taman Spathodea reviews,2024-10-22 09:32:28,79.0
133,"Bukit Paralayang, Watugupit entrance fee",2024-04-16 07:33:28,161.0
133,Museum Kebangkitan Nasional entrance fee,2024-08-11 09:27:28,63.0
133,How to get to Wisata Mangrove Tapak,2024-09-05 00:12:28,
133,Best taman hiburan,2024-08-22 02:07:28,310.0
133,How to get to Pasar Beringharjo,2024-10-23 02:59:28,174.0
133,Semarang tourist attractions,2024-07-11 04:57:28,69.0
134,How to get to Taman Ekspresi Dan Perpustakaan,2025-03-13 03:03:28,407.0
134,Things to do in Surabaya,2024-09-05 08:14:28,
134,budaya near me,2024-08-07 07:32:28,
134,Best taman hiburan,2024-12-25 04:49:28,363.0
134,Best budaya,2024-05-23 12:43:28,365.0
134,Photos of Wisata Eling Bening,2024-08-26 19:46:28,
134,Grojogan Watu Purbo Bangunrejo entrance fee,2025-03-28 03:59:28,136.0
134,Is Kidzania kid-friendly?,2025-01-30 17:15:28,
134,How to get to Bukit Moko,2024-07-21 03:22:28,232.0
135,Top rated taman hiburan,2025-03-05 22:03:28,100.0
135,Top rated budaya,2024-06-02 06:48:28,
135,Waduk Jatibarang entrance fee,2024-09-05 19:19:28,365.0
135,Top rated budaya,2024-07-27 20:42:28,54.0
135,Bumi Perkemahan Cibubur reviews,2024-04-24 12:06:28,37.0
135,Yogyakarta tourist attractions,2024-10-30 18:09:28,276.0
135,Pemandian Air Panas Ciater reviews,2025-01-04 13:39:28,308.0
135,Top rated budaya,2025-03-29 10:04:28,385.0
135,Things to do in Yogyakarta,2025-03-13 22:20:28,381.0
136,Is Pasar Kebon Empring Bintaran kid-friendly?,2024-05-13 21:37:28,
136,Taman Impian Jaya Ancol entrance fee,2024-06-05 18:14:28,
136,Semarang tourist attractions,2024-11-03 12:19:28,
136,Things to do in Semarang,2024-05-14 15:29:28,140.0
136,Top rated taman hiburan,2025-02-15 18:01:28,
136,Photos of Gumuk Pasir Parangkusumo,2025-04-04 12:26:28,
136,Top rated tempat ibadah,2024-08-05 03:24:28,388.0
136,Bandung tourist attractions,2024-07-25 14:43:28,77.0
136,bahari near me,2025-04-08 18:25:28,
136,Semarang tourist attractions,2025-04-01 23:53:28,
136,Taman Srigunting entrance fee,2025-03-10 10:55:28,353.0
136,cagar alam near me,2024-05-11 05:29:28,
136,Photos of Gereja Katedral Santo Petrus Bandung,2024-11-10 20:30:28,
136,Curug Luhur Waterfall entrance fee,2025-01-17 15:36:28,315.0
137,Top rated cagar alam,2024-06-29 11:26:28,69.0
137,Jakarta tourist attractions,2024-11-01 10:15:28,
137,Best bahari,2024-07-07 20:07:28,
137,Jakarta tourist attractions,2025-02-25 00:00:28,161.0
137,Top rated tempat ibadah,2024-07-13 13:56:28,102.0
137,Jakarta tourist attractions,2024-08-09 20:32:28,356.0
137,Photos of Museum Nasional,2025-01-21 21:30:28,
137,Things to do in Yogyakarta,2024-07-11 19:41:28,28.0
137,Yogyakarta tourist attractions,2024-05-20 16:26:28,356.0
137,Things to do in Bandung,2025-03-25 18:29:28,78.0
137,Photos of Museum Bahari Jakarta,2024-06-29 11:26:28,
137,taman hiburan near me,2025-04-06 13:13:28,
138,Tugu Muda Semarang reviews,2024-07-22 04:37:28,381.0
138,How to get to Freedom Library,2025-02-27 13:19:28,69.0
138,Photos of Grojogan Watu Purbo Bangunrejo,2025-02-01 20:35:28,
138,Things to do in Yogyakarta,2024-10-05 20:11:28,
138,bahari near me,2025-01-16 09:54:28,193.0
138,Jakarta tourist attractions,2024-06-19 12:57:28,
138,Things to do in Surabaya,2024-07-01 21:40:28,
138,Things to do in Surabaya,2024-09-27 06:02:28,
138,How to get to Taman Keputran,2024-12-24 10:11:28,
138,Best bahari,2024-09-06 03:06:28,152.0
138,Semarang tourist attractions,2024-12-26 19:19:28,3.0
138,Kota Tua reviews,2024-04-23 15:00:28,2.0
138,budaya near me,2024-05-21 00:21:28,154.0
139,Things to do in Bandung,2024-05-22 19:26:28,
139,Pantai Patihan reviews,2024-07-25 13:20:28,152.0
139,Is Pantai Pok Tunggal kid-friendly?,2024-07-13 03:58:28,
139,Pantai Parangtritis reviews,2024-09-26 04:24:28,
139,Photos of Bukit Wisata Pulepayung,2025-03-28 06:04:28,146.0
139,Kampoeng Tulip entrance fee,2025-02-16 21:26:28,252.0
139,Best bahari,2024-05-21 04:23:28,
139,Photos of Masjid Daarut Tauhiid Bandung,2025-02-07 01:26:28,
139,Is Old City 3D Trick Art Museum kid-friendly?,2024-11-24 14:09:28,351.0
139,Surabaya tourist attractions,2025-01-02 00:16:28,
139,Masjid Al-Imtizaj reviews,2024-10-01 23:25:28,
139,Surabaya tourist attractions,2024-04-14 19:35:28,198.0
140,Is Wisata Alam Kalibiru kid-friendly?,2024-06-02 12:39:28,
140,How to get to Bentara Budaya Yogyakarta (BBY),2024-09-10 21:39:28,147.0
140,Top rated tempat ibadah,2024-12-20 13:25:28,
140,Kampoeng Rawa entrance fee,2024-05-01 08:49:28,
140,Is Wisata Mangrove Tapak kid-friendly?,2025-01-16 23:19:28,
140,Top rated taman hiburan,2024-12-02 18:42:28,
140,Wisata Eling Bening entrance fee,2025-03-01 03:23:28,371.0
140,Yogyakarta tourist attractions,2025-02-13 21:35:28,
140,How to get to Masjid Agung Ungaran,2025-02-15 06:29:28,
140,Photos of Pasar Tanah Abang,2025-03-18 03:54:28,
140,Taman Hiburan Rakyat reviews,2024-07-29 05:46:28,
140,bahari near me,2024-04-23 05:26:28,173.0
140,Is Candi Donotirto kid-friendly?,2024-06-20 00:22:28,105.0
141,Things to do in Yogyakarta,2024-09-02 13:25:28,8.0
141,tempat ibadah near me,2024-11-28 19:11:28,210.0
141,Is Pantai Jungwok kid-friendly?,2024-12-14 19:10:28,197.0
141,Things to do in Yogyakarta,2024-09-06 18:39:28,
141,Top rated tempat ibadah,2024-11-14 18:07:28,51.0
141,Taman Begonia reviews,2024-05-13 13:53:28,313.0
141,Puncak Pinus Becici reviews,2024-06-03 02:35:28,
141,Top rated budaya,2025-03-21 08:45:28,318.0
141,Ledok Sambi entrance fee,2024-08-02 14:34:28,
141,Semarang tourist attractions,2024-11-28 08:12:28,
141,Best bahari,2024-09-12 05:04:28,253.0
142,pusat perbelanjaan near me,2025-02-22 19:54:28,370.0
142,Semarang tourist attractions,2024-12-06 05:39:28,21.0
142,Photos of Taman Buah Surabaya,2024-06-20 23:07:28,398.0
142,Photos of Wisata Alam Wana Wisata Penggaron,2025-04-09 07:12:28,357.0
142,Photos of Panama Park 825,2024-05-02 11:46:28,267.0
142,How to get to Air Terjun Kedung Pedut,2024-06-13 21:13:28,132.0
142,Things to do in Surabaya,2024-08-24 14:58:28,162.0
142,Best tempat ibadah,2024-07-13 14:50:28,231.0
142,Semarang tourist attractions,2024-06-22 08:17:28,
142,Top rated pusat perbelanjaan,2024-12-15 08:29:28,
143,Kebun Tanaman Obat Sari Alam entrance fee,2024-08-16 09:42:28,323.0
143,Top rated bahari,2024-12-27 10:16:28,
143,Taman Hiburan Rakyat entrance fee,2025-02-15 11:20:28,431.0
143,cagar alam near me,2025-02-07 07:09:28,
